date	year	week	code	type	value
2024-09-02	2024	36	/objednavka	New users	0
2024-09-02	2024	36	/objednavka	Sessions	1
2024-09-03	2024	36	/	Active users	3
2024-09-03	2024	36	/	Average engagement time per session	4
2024-09-03	2024	36	/	New users	2
2024-09-03	2024	36	/	Sessions	3
2024-09-03	2024	36	/pl/objednavka	Active users	1
2024-09-03	2024	36	/pl/objednavka	Average engagement time per session	0
2024-09-03	2024	36	/pl/objednavka	New users	1
2024-09-03	2024	36	/pl/objednavka	Sessions	1
2024-09-04	2024	36	/	Active users	5
2024-09-04	2024	36	/	Average engagement time per session	131
2024-09-04	2024	36	/	New users	5
2024-09-04	2024	36	/	Sessions	7
2024-09-04	2024	36	/de/objednavka	Active users	0
2024-09-04	2024	36	/de/objednavka	Average engagement time per session	0
2024-09-04	2024	36	/de/objednavka	New users	0
2024-09-04	2024	36	/de/objednavka	Sessions	1
2024-09-04	2024	36	/pl	Active users	0
2024-09-04	2024	36	/pl	Average engagement time per session	0
2024-09-04	2024	36	/pl	New users	0
2024-09-04	2024	36	/pl	Sessions	1
2024-09-04	2024	36	/pl/objednavka	Active users	2
2024-09-04	2024	36	/pl/objednavka	Average engagement time per session	74
2024-09-04	2024	36	/pl/objednavka	New users	2
2024-09-04	2024	36	/pl/objednavka	Sessions	2
2024-09-05	2024	36	/	Active users	2
2024-09-05	2024	36	/	Average engagement time per session	31
2024-09-05	2024	36	/	New users	2
2024-09-05	2024	36	/	Sessions	5
2024-09-06	2024	36	/	Active users	5
2024-09-06	2024	36	/	Average engagement time per session	199
2024-09-06	2024	36	/	New users	4
2024-09-06	2024	36	/	Sessions	8
2024-09-06	2024	36	/objednavka	Active users	1
2024-09-06	2024	36	/objednavka	Average engagement time per session	162
2024-09-06	2024	36	/objednavka	New users	0
2024-09-06	2024	36	/objednavka	Sessions	1
2024-09-07	2024	36	/	Active users	1
2024-09-07	2024	36	/	Average engagement time per session	0
2024-09-07	2024	36	/	New users	1
2024-09-07	2024	36	/	Sessions	3
2024-09-07	2024	36	/en	Active users	1
2024-09-07	2024	36	/en	Average engagement time per session	0
2024-09-07	2024	36	/en	New users	1
2024-09-07	2024	36	/en	Sessions	1
2024-09-08	2024	36	/	Active users	6
2024-09-08	2024	36	/	Average engagement time per session	55
2024-09-08	2024	36	/	New users	5
2024-09-08	2024	36	/	Sessions	7
2024-09-08	2024	36	/de	Active users	1
2024-09-08	2024	36	/de	Average engagement time per session	1526
2024-09-08	2024	36	/de	New users	1
2024-09-08	2024	36	/de	Sessions	1
2024-09-09	2024	37	/	Active users	8
2024-09-09	2024	37	/	Average engagement time per session	141
2024-09-09	2024	37	/	New users	7
2024-09-09	2024	37	/	Sessions	9
2024-09-10	2024	37	/	Active users	5
2024-09-10	2024	37	/	Average engagement time per session	53
2024-09-10	2024	37	/	New users	4
2024-09-10	2024	37	/	Sessions	6
2024-09-10	2024	37	/de	Active users	1
2024-09-10	2024	37	/de	Average engagement time per session	0
2024-09-10	2024	37	/de	New users	1
2024-09-10	2024	37	/de	Sessions	1
2024-09-11	2024	37	/	Active users	4
2024-09-11	2024	37	/	Average engagement time per session	309
2024-09-11	2024	37	/	New users	4
2024-09-11	2024	37	/	Sessions	4
2024-09-12	2024	37	/	Active users	6
2024-09-12	2024	37	/	Average engagement time per session	202
2024-09-12	2024	37	/	New users	6
2024-09-12	2024	37	/	Sessions	7
2024-09-13	2024	37	/	Active users	6
2024-09-13	2024	37	/	Average engagement time per session	125
2024-09-13	2024	37	/	New users	6
2024-09-13	2024	37	/	Sessions	6
2024-09-14	2024	37	/	Active users	3
2024-09-14	2024	37	/	Average engagement time per session	37
2024-09-14	2024	37	/	New users	3
2024-09-14	2024	37	/	Sessions	3
2024-09-14	2024	37	/en	Active users	1
2024-09-14	2024	37	/en	Average engagement time per session	0
2024-09-14	2024	37	/en	New users	1
2024-09-14	2024	37	/en	Sessions	1
2024-09-15	2024	37	/	Active users	1
2024-09-15	2024	37	/	Average engagement time per session	163
2024-09-15	2024	37	/	New users	1
2024-09-15	2024	37	/	Sessions	1
2024-09-15	2024	37	/de/objednavka	Active users	1
2024-09-15	2024	37	/de/objednavka	Average engagement time per session	0
2024-09-15	2024	37	/de/objednavka	New users	1
2024-09-15	2024	37	/de/objednavka	Sessions	1
2024-09-16	2024	38	/	Active users	2
2024-09-16	2024	38	/	Average engagement time per session	433
2024-09-16	2024	38	/	New users	1
2024-09-16	2024	38	/	Sessions	2
2024-09-16	2024	38	/de	Active users	1
2024-09-16	2024	38	/de	Average engagement time per session	95
2024-09-16	2024	38	/de	New users	1
2024-09-16	2024	38	/de	Sessions	1
2024-09-16	2024	38	/en	Active users	1
2024-09-16	2024	38	/en	Average engagement time per session	0
2024-09-16	2024	38	/en	New users	1
2024-09-16	2024	38	/en	Sessions	1
2024-09-17	2024	38	/	Active users	107
2024-09-17	2024	38	/	Average engagement time per session	4
2024-09-17	2024	38	/	New users	105
2024-09-17	2024	38	/	Sessions	107
2024-09-18	2024	38	/	Active users	3
2024-09-18	2024	38	/	Average engagement time per session	91
2024-09-18	2024	38	/	New users	3
2024-09-18	2024	38	/	Sessions	5
2024-09-18	2024	38	/en/objednavka	Active users	1
2024-09-18	2024	38	/en/objednavka	Average engagement time per session	1860
2024-09-18	2024	38	/en/objednavka	New users	0
2024-09-18	2024	38	/en/objednavka	Sessions	1
2024-09-19	2024	38	/	Active users	6
2024-09-19	2024	38	/	Average engagement time per session	11
2024-09-19	2024	38	/	New users	6
2024-09-19	2024	38	/	Sessions	6
2024-09-19	2024	38	/en	Active users	2
2024-09-19	2024	38	/en	Average engagement time per session	0
2024-09-19	2024	38	/en	New users	2
2024-09-19	2024	38	/en	Sessions	2
2024-09-20	2024	38	/	Active users	2
2024-09-20	2024	38	/	Average engagement time per session	31
2024-09-20	2024	38	/	New users	2
2024-09-20	2024	38	/	Sessions	2
2024-09-20	2024	38	/pl	Active users	1
2024-09-20	2024	38	/pl	Average engagement time per session	350
2024-09-20	2024	38	/pl	New users	1
2024-09-20	2024	38	/pl	Sessions	1
2024-09-21	2024	38	/	Active users	3
2024-09-21	2024	38	/	Average engagement time per session	137
2024-09-21	2024	38	/	New users	2
2024-09-21	2024	38	/	Sessions	3
2024-09-21	2024	38	/en	Active users	1
2024-09-21	2024	38	/en	Average engagement time per session	0
2024-09-21	2024	38	/en	New users	1
2024-09-21	2024	38	/en	Sessions	1
2024-09-22	2024	38	/	Active users	7
2024-09-22	2024	38	/	Average engagement time per session	29
2024-09-22	2024	38	/	New users	7
2024-09-22	2024	38	/	Sessions	7
2024-09-22	2024	38	/en	Active users	2
2024-09-22	2024	38	/en	Average engagement time per session	0
2024-09-22	2024	38	/en	New users	2
2024-09-22	2024	38	/en	Sessions	2
2024-09-23	2024	39	/	Active users	6
2024-09-23	2024	39	/	Average engagement time per session	55
2024-09-23	2024	39	/	New users	6
2024-09-23	2024	39	/	Sessions	6
2024-09-24	2024	39	/	Active users	7
2024-09-24	2024	39	/	Average engagement time per session	129
2024-09-24	2024	39	/	New users	5
2024-09-24	2024	39	/	Sessions	8
2024-09-24	2024	39	/de	Active users	2
2024-09-24	2024	39	/de	Average engagement time per session	137
2024-09-24	2024	39	/de	New users	2
2024-09-24	2024	39	/de	Sessions	3
2024-09-25	2024	39	/	Active users	6
2024-09-25	2024	39	/	Average engagement time per session	324
2024-09-25	2024	39	/	New users	6
2024-09-25	2024	39	/	Sessions	7
2024-09-25	2024	39	/de	Active users	1
2024-09-25	2024	39	/de	Average engagement time per session	1494
2024-09-25	2024	39	/de	New users	1
2024-09-25	2024	39	/de	Sessions	1
2024-09-26	2024	39	/	Active users	4
2024-09-26	2024	39	/	Average engagement time per session	45
2024-09-26	2024	39	/	New users	4
2024-09-26	2024	39	/	Sessions	4
2024-09-27	2024	39	/	Active users	2
2024-09-27	2024	39	/	Average engagement time per session	20
2024-09-27	2024	39	/	New users	2
2024-09-27	2024	39	/	Sessions	2
2024-09-27	2024	39	/en	Active users	1
2024-09-27	2024	39	/en	Average engagement time per session	0
2024-09-27	2024	39	/en	New users	1
2024-09-27	2024	39	/en	Sessions	1
2024-09-28	2024	39	/	Active users	4
2024-09-28	2024	39	/	Average engagement time per session	444
2024-09-28	2024	39	/	New users	4
2024-09-28	2024	39	/	Sessions	5
2024-09-28	2024	39	/de	Active users	1
2024-09-28	2024	39	/de	Average engagement time per session	2
2024-09-28	2024	39	/de	New users	1
2024-09-28	2024	39	/de	Sessions	1
2024-09-28	2024	39	/en	Active users	3
2024-09-28	2024	39	/en	Average engagement time per session	0
2024-09-28	2024	39	/en	New users	3
2024-09-28	2024	39	/en	Sessions	3
2024-09-29	2024	39	/	Active users	2
2024-09-29	2024	39	/	Average engagement time per session	35
2024-09-29	2024	39	/	New users	2
2024-09-29	2024	39	/	Sessions	2
2024-09-30	2024	40	/	Active users	4
2024-09-30	2024	40	/	Average engagement time per session	707
2024-09-30	2024	40	/	New users	3
2024-09-30	2024	40	/	Sessions	4
2024-10-01	2024	40	/	Active users	7
2024-10-01	2024	40	/	Average engagement time per session	376
2024-10-01	2024	40	/	New users	5
2024-10-01	2024	40	/	Sessions	8
2024-10-01	2024	40	/de	Active users	1
2024-10-01	2024	40	/de	Average engagement time per session	289
2024-10-01	2024	40	/de	New users	1
2024-10-01	2024	40	/de	Sessions	1
2024-10-01	2024	40	/en	Active users	1
2024-10-01	2024	40	/en	Average engagement time per session	333
2024-10-01	2024	40	/en	New users	1
2024-10-01	2024	40	/en	Sessions	1
2024-10-02	2024	40	/	Active users	1
2024-10-02	2024	40	/	Average engagement time per session	30
2024-10-02	2024	40	/	New users	1
2024-10-02	2024	40	/	Sessions	1
2024-10-02	2024	40	/de	Active users	1
2024-10-02	2024	40	/de	Average engagement time per session	3
2024-10-02	2024	40	/de	New users	1
2024-10-02	2024	40	/de	Sessions	1
2024-10-02	2024	40	/objednavka	Active users	1
2024-10-02	2024	40	/objednavka	Average engagement time per session	344
2024-10-02	2024	40	/objednavka	New users	1
2024-10-02	2024	40	/objednavka	Sessions	1
2024-10-03	2024	40	/	Active users	6
2024-10-03	2024	40	/	Average engagement time per session	231
2024-10-03	2024	40	/	New users	4
2024-10-03	2024	40	/	Sessions	7
2024-10-04	2024	40	/	Active users	2
2024-10-04	2024	40	/	Average engagement time per session	264
2024-10-04	2024	40	/	New users	1
2024-10-04	2024	40	/	Sessions	2
2024-10-05	2024	40	/	Active users	2
2024-10-05	2024	40	/	Average engagement time per session	59
2024-10-05	2024	40	/	New users	2
2024-10-05	2024	40	/	Sessions	2
2024-10-05	2024	40	/pl/objednavka	Active users	1
2024-10-05	2024	40	/pl/objednavka	Average engagement time per session	1392
2024-10-05	2024	40	/pl/objednavka	New users	1
2024-10-05	2024	40	/pl/objednavka	Sessions	1
2024-10-06	2024	40	/	Active users	5
2024-10-06	2024	40	/	Average engagement time per session	16
2024-10-06	2024	40	/	New users	5
2024-10-06	2024	40	/	Sessions	5
2024-10-06	2024	40	/de	Active users	1
2024-10-06	2024	40	/de	Average engagement time per session	429
2024-10-06	2024	40	/de	New users	0
2024-10-06	2024	40	/de	Sessions	1
2024-10-06	2024	40	/en	Active users	1
2024-10-06	2024	40	/en	Average engagement time per session	451
2024-10-06	2024	40	/en	New users	1
2024-10-06	2024	40	/en	Sessions	1
2024-10-07	2024	41	/	Active users	5
2024-10-07	2024	41	/	Average engagement time per session	486
2024-10-07	2024	41	/	New users	4
2024-10-07	2024	41	/	Sessions	6
2024-10-07	2024	41	/pl	Active users	2
2024-10-07	2024	41	/pl	Average engagement time per session	148
2024-10-07	2024	41	/pl	New users	2
2024-10-07	2024	41	/pl	Sessions	2
2024-10-08	2024	41	/	Active users	3
2024-10-08	2024	41	/	Average engagement time per session	1193
2024-10-08	2024	41	/	New users	2
2024-10-08	2024	41	/	Sessions	3
2024-10-09	2024	41	/	Active users	406
2024-10-09	2024	41	/	Average engagement time per session	1
2024-10-09	2024	41	/	New users	405
2024-10-09	2024	41	/	Sessions	407
2024-10-09	2024	41	/en	Active users	1
2024-10-09	2024	41	/en	Average engagement time per session	0
2024-10-09	2024	41	/en	New users	1
2024-10-09	2024	41	/en	Sessions	1
2024-10-10	2024	41	/	Active users	7
2024-10-10	2024	41	/	Average engagement time per session	85
2024-10-10	2024	41	/	New users	7
2024-10-10	2024	41	/	Sessions	7
2024-10-10	2024	41	/en	Active users	1
2024-10-10	2024	41	/en	Average engagement time per session	0
2024-10-10	2024	41	/en	New users	1
2024-10-10	2024	41	/en	Sessions	1
2024-10-11	2024	41	/	Active users	4
2024-10-11	2024	41	/	Average engagement time per session	70
2024-10-11	2024	41	/	New users	4
2024-10-11	2024	41	/	Sessions	4
2024-10-12	2024	41	/	Active users	1
2024-10-12	2024	41	/	Average engagement time per session	1513
2024-10-12	2024	41	/	New users	0
2024-10-12	2024	41	/	Sessions	1
2024-10-13	2024	41	/	Active users	6
2024-10-13	2024	41	/	Average engagement time per session	202
2024-10-13	2024	41	/	New users	5
2024-10-13	2024	41	/	Sessions	6
2024-10-13	2024	41	/pl	Active users	1
2024-10-13	2024	41	/pl	Average engagement time per session	111
2024-10-13	2024	41	/pl	New users	1
2024-10-13	2024	41	/pl	Sessions	1
2024-10-14	2024	42	/	Active users	5
2024-10-14	2024	42	/	Average engagement time per session	50
2024-10-14	2024	42	/	New users	3
2024-10-14	2024	42	/	Sessions	6
2024-10-14	2024	42	/objednavka	Active users	1
2024-10-14	2024	42	/objednavka	Average engagement time per session	1202
2024-10-14	2024	42	/objednavka	New users	0
2024-10-14	2024	42	/objednavka	Sessions	1
2024-10-15	2024	42	/	Active users	6
2024-10-15	2024	42	/	Average engagement time per session	223
2024-10-15	2024	42	/	New users	5
2024-10-15	2024	42	/	Sessions	6
2024-10-16	2024	42	/	Active users	11
2024-10-16	2024	42	/	Average engagement time per session	716
2024-10-16	2024	42	/	New users	9
2024-10-16	2024	42	/	Sessions	12
2024-10-16	2024	42	/de	Active users	3
2024-10-16	2024	42	/de	Average engagement time per session	459
2024-10-16	2024	42	/de	New users	2
2024-10-16	2024	42	/de	Sessions	4
2024-10-16	2024	42	/en	Active users	0
2024-10-16	2024	42	/en	Average engagement time per session	0
2024-10-16	2024	42	/en	New users	0
2024-10-16	2024	42	/en	Sessions	1
2024-10-16	2024	42	/objednavka	Active users	1
2024-10-16	2024	42	/objednavka	Average engagement time per session	0
2024-10-16	2024	42	/objednavka	New users	0
2024-10-16	2024	42	/objednavka	Sessions	1
2024-10-17	2024	42	/	Active users	5
2024-10-17	2024	42	/	Average engagement time per session	909
2024-10-17	2024	42	/	New users	3
2024-10-17	2024	42	/	Sessions	6
2024-10-17	2024	42	/en	Active users	1
2024-10-17	2024	42	/en	Average engagement time per session	52
2024-10-17	2024	42	/en	New users	0
2024-10-17	2024	42	/en	Sessions	1
2024-10-18	2024	42	/	Active users	7
2024-10-18	2024	42	/	Average engagement time per session	125
2024-10-18	2024	42	/	New users	6
2024-10-18	2024	42	/	Sessions	7
2024-10-18	2024	42	/en	Active users	0
2024-10-18	2024	42	/en	Average engagement time per session	0
2024-10-18	2024	42	/en	New users	0
2024-10-18	2024	42	/en	Sessions	1
2024-10-19	2024	42	/	Active users	2
2024-10-19	2024	42	/	Average engagement time per session	310
2024-10-19	2024	42	/	New users	2
2024-10-19	2024	42	/	Sessions	2
2024-10-19	2024	42	/de	Active users	1
2024-10-19	2024	42	/de	Average engagement time per session	76
2024-10-19	2024	42	/de	New users	0
2024-10-19	2024	42	/de	Sessions	1
2024-10-19	2024	42	/en	Active users	1
2024-10-19	2024	42	/en	Average engagement time per session	302
2024-10-19	2024	42	/en	New users	1
2024-10-19	2024	42	/en	Sessions	1
2024-10-19	2024	42	/objednavka	Active users	1
2024-10-19	2024	42	/objednavka	Average engagement time per session	170
2024-10-19	2024	42	/objednavka	New users	1
2024-10-19	2024	42	/objednavka	Sessions	1
2024-10-19	2024	42	/pl	Active users	1
2024-10-19	2024	42	/pl	Average engagement time per session	0
2024-10-19	2024	42	/pl	New users	1
2024-10-19	2024	42	/pl	Sessions	1
2024-10-20	2024	42	/	Active users	3
2024-10-20	2024	42	/	Average engagement time per session	413
2024-10-20	2024	42	/	New users	3
2024-10-20	2024	42	/	Sessions	3
2024-10-20	2024	42	/de	Active users	1
2024-10-20	2024	42	/de	Average engagement time per session	1
2024-10-20	2024	42	/de	New users	0
2024-10-20	2024	42	/de	Sessions	1
2024-10-21	2024	43	/	Active users	8
2024-10-21	2024	43	/	Average engagement time per session	424
2024-10-21	2024	43	/	New users	7
2024-10-21	2024	43	/	Sessions	9
2024-10-21	2024	43	/objednavka	Active users	1
2024-10-21	2024	43	/objednavka	Average engagement time per session	1111
2024-10-21	2024	43	/objednavka	New users	0
2024-10-21	2024	43	/objednavka	Sessions	2
2024-10-21	2024	43	/pl	Active users	1
2024-10-21	2024	43	/pl	Average engagement time per session	92
2024-10-21	2024	43	/pl	New users	1
2024-10-21	2024	43	/pl	Sessions	1
2024-10-22	2024	43	/	Active users	4
2024-10-22	2024	43	/	Average engagement time per session	307
2024-10-22	2024	43	/	New users	4
2024-10-22	2024	43	/	Sessions	4
2024-10-22	2024	43	/de	Active users	1
2024-10-22	2024	43	/de	Average engagement time per session	24
2024-10-22	2024	43	/de	New users	1
2024-10-22	2024	43	/de	Sessions	1
2024-10-22	2024	43	/objednavka	Active users	1
2024-10-22	2024	43	/objednavka	Average engagement time per session	2
2024-10-22	2024	43	/objednavka	New users	0
2024-10-22	2024	43	/objednavka	Sessions	1
2024-10-22	2024	43	/pl	Active users	1
2024-10-22	2024	43	/pl	Average engagement time per session	94
2024-10-22	2024	43	/pl	New users	1
2024-10-22	2024	43	/pl	Sessions	1
2024-10-23	2024	43	/	Active users	8
2024-10-23	2024	43	/	Average engagement time per session	401
2024-10-23	2024	43	/	New users	8
2024-10-23	2024	43	/	Sessions	12
2024-10-23	2024	43	/objednavka	Active users	1
2024-10-23	2024	43	/objednavka	Average engagement time per session	8
2024-10-23	2024	43	/objednavka	New users	1
2024-10-23	2024	43	/objednavka	Sessions	1
2024-10-24	2024	43	/	Active users	4
2024-10-24	2024	43	/	Average engagement time per session	118
2024-10-24	2024	43	/	New users	3
2024-10-24	2024	43	/	Sessions	4
2024-10-24	2024	43	/de	Active users	1
2024-10-24	2024	43	/de	Average engagement time per session	0
2024-10-24	2024	43	/de	New users	1
2024-10-24	2024	43	/de	Sessions	1
2024-10-24	2024	43	/de/objednavka	Active users	1
2024-10-24	2024	43	/de/objednavka	Average engagement time per session	1075
2024-10-24	2024	43	/de/objednavka	New users	0
2024-10-24	2024	43	/de/objednavka	Sessions	1
2024-10-25	2024	43	/	Active users	5
2024-10-25	2024	43	/	Average engagement time per session	64
2024-10-25	2024	43	/	New users	4
2024-10-25	2024	43	/	Sessions	7
2024-10-26	2024	43	/	Active users	4
2024-10-26	2024	43	/	Average engagement time per session	255
2024-10-26	2024	43	/	New users	4
2024-10-26	2024	43	/	Sessions	4
2024-10-26	2024	43	/en	Active users	1
2024-10-26	2024	43	/en	Average engagement time per session	11
2024-10-26	2024	43	/en	New users	1
2024-10-26	2024	43	/en	Sessions	1
2024-10-27	2024	43	/	Active users	12
2024-10-27	2024	43	/	Average engagement time per session	40
2024-10-27	2024	43	/	New users	12
2024-10-27	2024	43	/	Sessions	12
2024-10-27	2024	43	/en	Active users	4
2024-10-27	2024	43	/en	Average engagement time per session	13
2024-10-27	2024	43	/en	New users	4
2024-10-27	2024	43	/en	Sessions	4
2024-10-28	2024	44	/	Active users	9
2024-10-28	2024	44	/	Average engagement time per session	103
2024-10-28	2024	44	/	New users	9
2024-10-28	2024	44	/	Sessions	10
2024-10-28	2024	44	/en	Active users	11
2024-10-28	2024	44	/en	Average engagement time per session	417
2024-10-28	2024	44	/en	New users	11
2024-10-28	2024	44	/en	Sessions	11
2024-10-29	2024	44	/	Active users	4
2024-10-29	2024	44	/	Average engagement time per session	10
2024-10-29	2024	44	/	New users	4
2024-10-29	2024	44	/	Sessions	6
2024-10-29	2024	44	/en	Active users	3
2024-10-29	2024	44	/en	Average engagement time per session	224
2024-10-29	2024	44	/en	New users	3
2024-10-29	2024	44	/en	Sessions	4
2024-10-30	2024	44	/	Active users	4
2024-10-30	2024	44	/	Average engagement time per session	296
2024-10-30	2024	44	/	New users	3
2024-10-30	2024	44	/	Sessions	8
2024-10-30	2024	44	/de	Active users	1
2024-10-30	2024	44	/de	Average engagement time per session	18
2024-10-30	2024	44	/de	New users	1
2024-10-30	2024	44	/de	Sessions	1
2024-10-31	2024	44	/	Active users	17
2024-10-31	2024	44	/	Average engagement time per session	193
2024-10-31	2024	44	/	New users	13
2024-10-31	2024	44	/	Sessions	18
2024-10-31	2024	44	/de/objednavka	Active users	1
2024-10-31	2024	44	/de/objednavka	Average engagement time per session	0
2024-10-31	2024	44	/de/objednavka	New users	1
2024-10-31	2024	44	/de/objednavka	Sessions	1
2024-10-31	2024	44	/en	Active users	1
2024-10-31	2024	44	/en	Average engagement time per session	27
2024-10-31	2024	44	/en	New users	0
2024-10-31	2024	44	/en	Sessions	1
2024-10-31	2024	44	/objednavka	Active users	1
2024-10-31	2024	44	/objednavka	Average engagement time per session	627
2024-10-31	2024	44	/objednavka	New users	0
2024-10-31	2024	44	/objednavka	Sessions	1
2024-11-01	2024	44	/	Active users	11
2024-11-01	2024	44	/	Average engagement time per session	65
2024-11-01	2024	44	/	New users	11
2024-11-01	2024	44	/	Sessions	12
2024-11-02	2024	44	/	Active users	8
2024-11-02	2024	44	/	Average engagement time per session	171
2024-11-02	2024	44	/	New users	7
2024-11-02	2024	44	/	Sessions	10
2024-11-03	2024	44	/	Active users	6
2024-11-03	2024	44	/	Average engagement time per session	161
2024-11-03	2024	44	/	New users	5
2024-11-03	2024	44	/	Sessions	6
2024-11-03	2024	44	/de	Active users	1
2024-11-03	2024	44	/de	Average engagement time per session	22
2024-11-03	2024	44	/de	New users	1
2024-11-03	2024	44	/de	Sessions	1
2024-11-03	2024	44	/pl	Active users	1
2024-11-03	2024	44	/pl	Average engagement time per session	15
2024-11-03	2024	44	/pl	New users	1
2024-11-03	2024	44	/pl	Sessions	2
2024-11-04	2024	45	/	Active users	13
2024-11-04	2024	45	/	Average engagement time per session	508
2024-11-04	2024	45	/	New users	11
2024-11-04	2024	45	/	Sessions	16
2024-11-04	2024	45	/pl	Active users	1
2024-11-04	2024	45	/pl	Average engagement time per session	0
2024-11-04	2024	45	/pl	New users	0
2024-11-04	2024	45	/pl	Sessions	2
2024-11-05	2024	45	/	Active users	12
2024-11-05	2024	45	/	Average engagement time per session	76
2024-11-05	2024	45	/	New users	11
2024-11-05	2024	45	/	Sessions	18
2024-11-05	2024	45	/de	Active users	2
2024-11-05	2024	45	/de	Average engagement time per session	11
2024-11-05	2024	45	/de	New users	2
2024-11-05	2024	45	/de	Sessions	2
2024-11-05	2024	45	/objednavka	Active users	1
2024-11-05	2024	45	/objednavka	Average engagement time per session	0
2024-11-05	2024	45	/objednavka	New users	0
2024-11-05	2024	45	/objednavka	Sessions	1
2024-11-05	2024	45	/pl	Active users	2
2024-11-05	2024	45	/pl	Average engagement time per session	4
2024-11-05	2024	45	/pl	New users	2
2024-11-05	2024	45	/pl	Sessions	2
2024-11-06	2024	45	/	Active users	9
2024-11-06	2024	45	/	Average engagement time per session	126
2024-11-06	2024	45	/	New users	9
2024-11-06	2024	45	/	Sessions	9
2024-11-06	2024	45	/de/objednavka	Active users	0
2024-11-06	2024	45	/de/objednavka	Average engagement time per session	0
2024-11-06	2024	45	/de/objednavka	New users	0
2024-11-06	2024	45	/de/objednavka	Sessions	1
2024-11-07	2024	45	/	Active users	8
2024-11-07	2024	45	/	Average engagement time per session	910
2024-11-07	2024	45	/	New users	4
2024-11-07	2024	45	/	Sessions	8
2024-11-08	2024	45	/	Active users	8
2024-11-08	2024	45	/	Average engagement time per session	531
2024-11-08	2024	45	/	New users	5
2024-11-08	2024	45	/	Sessions	9
2024-11-08	2024	45	/en	Active users	2
2024-11-08	2024	45	/en	Average engagement time per session	0
2024-11-08	2024	45	/en	New users	2
2024-11-08	2024	45	/en	Sessions	2
2024-11-09	2024	45	/	Active users	8
2024-11-09	2024	45	/	Average engagement time per session	151
2024-11-09	2024	45	/	New users	6
2024-11-09	2024	45	/	Sessions	8
2024-11-09	2024	45	/de	Active users	1
2024-11-09	2024	45	/de	Average engagement time per session	233
2024-11-09	2024	45	/de	New users	1
2024-11-09	2024	45	/de	Sessions	1
2024-11-10	2024	45	/	Active users	6
2024-11-10	2024	45	/	Average engagement time per session	250
2024-11-10	2024	45	/	New users	6
2024-11-10	2024	45	/	Sessions	6
2024-11-10	2024	45	/de	Active users	2
2024-11-10	2024	45	/de	Average engagement time per session	181
2024-11-10	2024	45	/de	New users	1
2024-11-10	2024	45	/de	Sessions	2
2024-11-10	2024	45	/en	Active users	1
2024-11-10	2024	45	/en	Average engagement time per session	7
2024-11-10	2024	45	/en	New users	1
2024-11-10	2024	45	/en	Sessions	1
2024-11-10	2024	45	/pl	Active users	1
2024-11-10	2024	45	/pl	Average engagement time per session	781
2024-11-10	2024	45	/pl	New users	1
2024-11-10	2024	45	/pl	Sessions	1
2024-11-11	2024	46	/	Active users	14
2024-11-11	2024	46	/	Average engagement time per session	263
2024-11-11	2024	46	/	New users	11
2024-11-11	2024	46	/	Sessions	14
2024-11-11	2024	46	/de	Active users	1
2024-11-11	2024	46	/de	Average engagement time per session	0
2024-11-11	2024	46	/de	New users	0
2024-11-11	2024	46	/de	Sessions	1
2024-11-12	2024	46	/	Active users	8
2024-11-12	2024	46	/	Average engagement time per session	22
2024-11-12	2024	46	/	New users	7
2024-11-12	2024	46	/	Sessions	9
2024-11-12	2024	46	/objednavka	Active users	2
2024-11-12	2024	46	/objednavka	Average engagement time per session	287
2024-11-12	2024	46	/objednavka	New users	2
2024-11-12	2024	46	/objednavka	Sessions	2
2024-11-12	2024	46	/pl	Active users	1
2024-11-12	2024	46	/pl	Average engagement time per session	694
2024-11-12	2024	46	/pl	New users	1
2024-11-12	2024	46	/pl	Sessions	1
2024-11-13	2024	46	/	Active users	14
2024-11-13	2024	46	/	Average engagement time per session	318
2024-11-13	2024	46	/	New users	11
2024-11-13	2024	46	/	Sessions	15
2024-11-13	2024	46	/pl	Active users	1
2024-11-13	2024	46	/pl	Average engagement time per session	102
2024-11-13	2024	46	/pl	New users	1
2024-11-13	2024	46	/pl	Sessions	1
2024-11-14	2024	46	/	Active users	10
2024-11-14	2024	46	/	Average engagement time per session	232
2024-11-14	2024	46	/	New users	9
2024-11-14	2024	46	/	Sessions	11
2024-11-14	2024	46	/objednavka	Active users	1
2024-11-14	2024	46	/objednavka	Average engagement time per session	1366
2024-11-14	2024	46	/objednavka	New users	0
2024-11-14	2024	46	/objednavka	Sessions	2
2024-11-14	2024	46	/pl/objednavka	Active users	0
2024-11-14	2024	46	/pl/objednavka	Average engagement time per session	0
2024-11-14	2024	46	/pl/objednavka	New users	0
2024-11-14	2024	46	/pl/objednavka	Sessions	1
2024-11-15	2024	46	/	Active users	3
2024-11-15	2024	46	/	Average engagement time per session	0
2024-11-15	2024	46	/	New users	3
2024-11-15	2024	46	/	Sessions	6
2024-11-15	2024	46	/en	Active users	1
2024-11-15	2024	46	/en	Average engagement time per session	0
2024-11-15	2024	46	/en	New users	1
2024-11-15	2024	46	/en	Sessions	1
2024-11-15	2024	46	/objednavka	Active users	1
2024-11-15	2024	46	/objednavka	Average engagement time per session	8
2024-11-15	2024	46	/objednavka	New users	0
2024-11-15	2024	46	/objednavka	Sessions	1
2024-11-16	2024	46	/	Active users	6
2024-11-16	2024	46	/	Average engagement time per session	325
2024-11-16	2024	46	/	New users	5
2024-11-16	2024	46	/	Sessions	6
